"series","time","gamma_vector","freq","x_vector","y_vector"
"S1",1,0.721671084675472,12,-0.889651662504194,2.03942645708953
"S1",2,0.721671084675472,12,-1.47944052728517,1.77252751627636
"S1",3,0.721671084675472,12,-1.78342206542868,2.75087632778385
"S1",4,0.721671084675472,12,-0.912223178349422,0.785625902458554
"S1",5,0.721671084675472,12,1.72500287138418,2.31704336568904
"S1",6,0.721671084675472,12,0.780971731698306,2.21250092247884
"S1",7,0.721671084675472,12,0.137104314596976,-0.044874455673633
"S1",8,0.721671084675472,12,-1.60415099496932,3.44212804877539
"S1",9,0.721671084675472,12,-2.1991667445526,5.21470985087156
"S1",10,0.721671084675472,12,-0.818340087911265,2.08536866818505
"S1",11,0.721671084675472,12,-1.3358927563127,1.57558269978996
"S1",12,0.721671084675472,12,-1.4505466699661,-0.573958950599892
"S1",13,0.721671084675472,12,-1.39985703352549,2.56878018526699
"S1",14,0.721671084675472,12,-1.07253686817378,0.116695156409629
"S1",15,0.721671084675472,12,0.845596264550179,1.21242453903866
"S1",16,0.721671084675472,12,1.85645377969185,2.47252829959915
"S1",17,0.721671084675472,12,3.34833896857936,11.116901940673
"S1",18,0.721671084675472,12,0.561979902491746,-0.238155283149978
"S1",19,0.721671084675472,12,-0.0571497366924426,-0.242493483403164
"S1",20,0.721671084675472,12,1.00186052085953,0.348938894449776
"S1",21,0.721671084675472,12,0.41917624741043,-0.808096516320884
"S1",22,0.721671084675472,12,0.620588077176868,0.581537022206206
"S1",23,0.721671084675472,12,-0.200888537657921,-1.17617010767211
"S1",24,0.721671084675472,12,-2.01387979240027,3.7706689538188
"S1",25,0.721671084675472,12,-2.66035539283298,6.77714475136059
"S1",26,0.721671084675472,12,-0.0226435043114694,-0.638107772330098
"S1",27,0.721671084675472,12,-0.277926721784063,1.82009115875087
"S1",28,0.721671084675472,12,1.58741003736704,0.650470031079215
"S1",29,0.721671084675472,12,2.012888439069,4.08290436003673
"S1",30,0.721671084675472,12,2.15522432105784,3.43587774452303
"S1",31,0.721671084675472,12,3.17889531304579,8.76432446336675
"S1",32,0.721671084675472,12,0.703958119387789,0.449849807419727
"S1",33,0.721671084675472,12,-0.101964994937874,2.1983879758878
"S1",34,0.721671084675472,12,-0.386866322231082,1.57176134680224
"S1",35,0.721671084675472,12,-1.2013200064754,1.62641677943454
"S1",36,0.721671084675472,12,-1.12343852007178,0.609181270000121
"S1",37,0.721671084675472,12,-2.89360773258045,10.4155250261536
"S1",38,0.721671084675472,12,-3.50538701033387,12.053246897377
"S1",39,0.721671084675472,12,-1.91895543625021,2.79096519972793
"S1",40,0.721671084675472,12,-1.14333385320829,-0.0502580056297983
"S1",41,0.721671084675472,12,0.47885384053469,-0.354726987459687
"S1",42,0.721671084675472,12,0.0110463926501038,1.66821713975382
"S1",43,0.721671084675472,12,-0.376568033322924,1.22754683957107
"S1",44,0.721671084675472,12,-0.692926473043559,1.03767542566329
"S1",45,0.721671084675472,12,-1.45842023231617,0.490156755369
"S1",46,0.721671084675472,12,-0.80338340252535,0.373886861821093
"S1",47,0.721671084675472,12,-1.75865794150461,4.18467630912633
"S1",48,0.721671084675472,12,-0.773579301073035,0.284671674835613
"S1",49,0.721671084675472,12,-0.735974119414106,-0.140365992755238
"S1",50,0.721671084675472,12,0.243602694668934,0.111422959336949
"S2",1,0.50028712595813,12,-1.08216745205995,2.47505121682362
"S2",2,0.50028712595813,12,-1.59963015407774,2.22428805198519
"S2",3,0.50028712595813,12,-0.383050776813054,-0.237811997871391
"S2",4,0.50028712595813,12,-0.507086906443681,-0.164031081294673
"S2",5,0.50028712595813,12,0.571860083046281,-0.631331278332779
"S2",6,0.50028712595813,12,1.57736627497558,2.73720067387324
"S2",7,0.50028712595813,12,0.16403106237443,-1.15197318057018
"S2",8,0.50028712595813,12,-0.793084125786077,1.1245757137196
"S2",9,0.50028712595813,12,-0.253412835124473,-0.113486241120412
"S2",10,0.50028712595813,12,1.29841045429244,2.46060364353548
"S2",11,0.50028712595813,12,-1.08517139153845,2.42554332550655
"S2",12,0.50028712595813,12,-1.38030192366718,1.48901664298187
"S2",13,0.50028712595813,12,-1.40629989773587,1.54796146669788
"S2",14,0.50028712595813,12,-0.328732776030828,0.0615400133775674
"S2",15,0.50028712595813,12,2.21886718624101,4.26478004958248
"S2",16,0.50028712595813,12,0.646157725925499,2.0201038835402
"S2",17,0.50028712595813,12,-0.103236010499713,-0.0530143748908428
"S2",18,0.50028712595813,12,-1.75474286138649,3.94795014370118
"S2",19,0.50028712595813,12,-1.91937261894844,4.0623667308945
"S2",20,0.50028712595813,12,-0.191502449164211,1.45236135673833
"S2",21,0.50028712595813,12,-0.841126587342666,0.49846717935593
"S2",22,0.50028712595813,12,-0.907276298456434,-1.85489431060882
"S2",23,0.50028712595813,12,-0.806938096643367,1.26032956277061
"S2",24,0.50028712595813,12,-0.466001265594679,-0.816482997646543
"S2",25,0.50028712595813,12,1.38648067570237,2.41972016051354
"S2",26,0.50028712595813,12,1.93984983870002,2.78912506017148
"S2",27,0.50028712595813,12,2.97907185633284,8.78039721736028
"S2",28,0.50028712595813,12,-0.364028215796568,-0.421460152058577
"S2",29,0.50028712595813,12,-0.644833012338007,0.17005003799373
"S2",30,0.50028712595813,12,0.72050217886178,-0.135662219062585
