"series","time","gamma_vector","freq","x_vector","y_vector"
"S1",1,0.337660631129984,12,-1.20439793187626,0.524818716602307
"S1",2,0.337660631129984,12,-2.52974382390699,5.32510868928655
"S1",3,0.337660631129984,12,-1.06227348518527,-0.32269153797144
"S1",4,0.337660631129984,12,-0.67147451496066,-0.137854139618434
"S1",5,0.337660631129984,12,-1.28496621819055,1.5357538950138
"S1",6,0.337660631129984,12,-0.0166589086484726,-0.720093349587814
"S1",7,0.337660631129984,12,-0.321076591824029,0.106390435158992
"S1",8,0.337660631129984,12,0.717134209445624,1.5016428147775
"S1",9,0.337660631129984,12,1.53342002734449,3.30488636903777
"S1",10,0.337660631129984,12,-0.107329403695886,-1.69718171143342
"S1",11,0.337660631129984,12,-0.911387668739997,1.12402626782365
"S1",12,0.337660631129984,12,-0.164382792622772,-1.12198018631701
"S1",13,0.337660631129984,12,1.36968403575385,1.7007404576081
"S1",14,0.337660631129984,12,-1.27226105006909,1.6538029814806
"S1",15,0.337660631129984,12,-1.26699711615085,0.938495264360459
"S1",16,0.337660631129984,12,-1.1435676612693,0.492060178830557
"S1",17,0.337660631129984,12,-0.0113168202013712,0.122005438902299
"S1",18,0.337660631129984,12,2.37950671731814,5.72740627293209
"S1",19,0.337660631129984,12,0.339552778385858,-1.6110564270735
"S1",20,0.337660631129984,12,-0.311846796666914,-0.838338205868249
"S1",21,0.337660631129984,12,-1.80839360057662,4.56894171277253
"S1",22,0.337660631129984,12,-1.65212068053198,2.13951909125347
"S1",23,0.337660631129984,12,0.210878850320909,0.599762868039084
"S1",24,0.337660631129984,12,-0.674114891745037,0.259487411170106
"S1",25,0.337660631129984,12,-0.714093555308552,-0.178195831664255
"S1",26,0.337660631129984,12,-0.594160725410007,0.435725612125561
"S1",27,0.337660631129984,12,-0.262925209933437,0.237276497975322
"S1",28,0.337660631129984,12,1.53083561723348,3.14900441581324
"S1",29,0.337660631129984,12,1.76311432692771,2.89637126076817
"S1",30,0.337660631129984,12,2.60392425212399,5.92799210891613
"S1",31,0.337660631129984,12,-0.975176806437216,-0.345705010972735
"S1",32,0.337660631129984,12,-0.791993198414389,-1.91740771948309
"S1",33,0.337660631129984,12,0.775678910100028,1.13793578319321
"S1",34,0.337660631129984,12,-0.0419212910332094,0.0252230602424093
"S1",35,0.337660631129984,12,0.303925530449932,1.13930171216015
"S1",36,0.337660631129984,12,-0.546125322022578,-0.208151993589635
"S1",37,0.337660631129984,12,-2.05330936444002,4.86404132097343
"S1",38,0.337660631129984,12,-1.90031831454738,4.0969284879089
"S1",39,0.337660631129984,12,1.25559537621861,0.369518236352276
"S1",40,0.337660631129984,12,0.162379567711115,0.023396923154035
"S1",41,0.337660631129984,12,1.84281090345319,4.98281178686288
"S1",42,0.337660631129984,12,1.48954520829082,1.22552067135213
"S1",43,0.337660631129984,12,1.20554171303232,1.5133533773812
"S1",44,0.337660631129984,12,2.03059621522504,4.78073550937801
"S1",45,0.337660631129984,12,-0.904506309644701,0.585023708857591
"S1",46,0.337660631129984,12,-0.915407385898248,1.58364935784945
"S1",47,0.337660631129984,12,-0.622378169398788,0.928432490513136
"S1",48,0.337660631129984,12,-1.1322823735672,0.446904291681603
"S1",49,0.337660631129984,12,-0.638807788832396,0.542887255519833
"S1",50,0.337660631129984,12,-2.29855487838194,4.99893347528309
"S1",51,0.337660631129984,12,-2.19328547025854,5.27718606871728
"S1",52,0.337660631129984,12,-0.12980514643098,-1.08957321654376
"S1",53,0.337660631129984,12,0.197690710246487,-0.0687403251205898
"S1",54,0.337660631129984,12,1.37071719251607,1.92910336121462
"S1",55,0.337660631129984,12,0.128308654476113,0.327342172422519
"S1",56,0.337660631129984,12,-0.341215114238632,0.295315243868448
"S1",57,0.337660631129984,12,-0.536383122806201,-0.772074203351201
"S1",58,0.337660631129984,12,-1.13947069668869,0.324758945159772
"S1",59,0.337660631129984,12,-0.135638086155109,-0.5429388203874
"S1",60,0.337660631129984,12,-1.22467901177027,0.216940022205121
"S1",61,0.337660631129984,12,0.0820673950997369,1.99337282316323
"S1",62,0.337660631129984,12,-0.149993377701665,0.0936827437533856
"S1",63,0.337660631129984,12,0.724087077139525,0.12220806945169
"S1",64,0.337660631129984,12,1.49244207595305,2.03161759247094
"S1",65,0.337660631129984,12,0.0877221757937952,-0.38552659821694
"S1",66,0.337660631129984,12,-0.400097610431412,0.0699424887719377
"S1",67,0.337660631129984,12,-0.181622436311236,-0.160325184813583
"S1",68,0.337660631129984,12,-0.719918287066853,-0.114013895354804
"S1",69,0.337660631129984,12,1.35949601359398,1.47654542537323
"S1",70,0.337660631129984,12,0.395376233214101,-0.576269508649793
"S1",71,0.337660631129984,12,1.0023306225552,0.191378800228726
"S1",72,0.337660631129984,12,0.716823071138393,1.10158750915579
"S1",73,0.337660631129984,12,1.65773109931156,2.21594896234081
"S1",74,0.337660631129984,12,0.350723772658554,1.59314852058954
"S1",75,0.337660631129984,12,-2.55961898192145,6.67769539641751
"S1",76,0.337660631129984,12,-0.255102089931694,0.942692329458243
"S1",77,0.337660631129984,12,-1.1197781098713,0.776438470656384
"S1",78,0.337660631129984,12,0.11928651311276,-2.22870189379009
"S1",79,0.337660631129984,12,-0.933613977230057,0.88725382582684
"S1",80,0.337660631129984,12,-0.409716592617382,1.30003526590877
"S1",81,0.337660631129984,12,-0.692321857202222,0.403904392454653
"S1",82,0.337660631129984,12,-0.479529411055164,-0.213766448952233
"S1",83,0.337660631129984,12,-0.816703812389434,0.927083505613457
"S1",84,0.337660631129984,12,-1.25957396745165,1.59986835732863
"S1",85,0.337660631129984,12,-0.228901080132499,-0.911488811553292
"S1",86,0.337660631129984,12,-1.29381719541832,3.33127055887307
"S1",87,0.337660631129984,12,-0.721913995191128,0.296093895955451
"S1",88,0.337660631129984,12,-0.544108000052712,-1.22252141956005
"S1",89,0.337660631129984,12,-0.822344351318273,-0.659333310555437
"S1",90,0.337660631129984,12,1.46517458339693,2.67626537535566
"S1",91,0.337660631129984,12,-1.374668821109,3.28297550864741
"S1",92,0.337660631129984,12,-0.432987049831296,1.31410559302477
"S1",93,0.337660631129984,12,-1.35531681007336,1.82552431108449
