series,time,gamma_vect,freq,x_vector,y_vector
1,1,0.9277,12,-1.61676517231397,-2.24119825910434
1,2,0.9277,12,-3.7838814002904,4.37294964156381
1,3,0.9277,12,-8.77303975974728,5.64088221606095
1,4,0.9277,12,-21.1777779960466,9.24317849395473
1,5,0.9277,12,-7.8227323351583,15.3527319818693
1,6,0.9277,12,-1.42569218577699,11.428234134298
1,7,0.9277,12,-14.5279078074962,8.24793017233549
1,8,0.9277,12,-3.02673804531434,10.6672663110986
1,9,0.9277,12,0.161516679175148,6.80992021814686
1,10,0.9277,12,-0.795897803420262,4.16169601133656
1,11,0.9277,12,-1.27354308742525,3.42575727771836
1,12,0.9277,12,-0.0938670726600059,2.22169010227475
1,13,0.9277,12,0.75556411560254,1.71465031326662
1,14,0.9277,12,1.11516308058471,0.922978480024796
1,15,0.9277,12,1.08353952549803,0.544264277054822
1,16,0.9277,12,0.733376082482965,0.544217806657168
1,17,0.9277,12,0.20758172143046,0.83455163006326
1,18,0.9277,12,-5.71324610153751,1.99809873815737
1,19,0.9277,12,-0.500669462270463,4.00879673055251
1,20,0.9277,12,-8.96043468630415,1.03346722499013
1,21,0.9277,12,-7.58276358753273,6.26692371722701
1,22,0.9277,12,-1.05859103318225,6.97961317266968
1,23,0.9277,12,-0.0894964136130644,4.57916148250011
1,24,0.9277,12,-10.4386983799471,4.23340483952611
1,25,0.9277,12,-7.06917853518611,8.33075184723909
1,26,0.9277,12,-10.8314904359151,9.07005883024504
1,27,0.9277,12,-6.35714704338867,10.6488189830373
1,28,0.9277,12,-6.98567422935765,9.49762906383714
1,29,0.9277,12,-7.81796316000125,9.32021130797739
1,30,0.9277,12,-1.08339447941384,8.46193019890065
1,31,0.9277,12,-0.0751327112361349,5.266689175578
1,32,0.9277,12,0.159208075021977,2.50410351681146
1,33,0.9277,12,-0.90552929485287,0.883410629744059
1,34,0.9277,12,-0.0882516024115207,0.858836197809743
1,35,0.9277,12,-2.50637130673771,1.78903773732799
1,36,0.9277,12,0.275218470847779,2.51715171117195
1,37,0.9277,12,0.905621100682027,1.34996968291339
1,38,0.9277,12,-2.95308735791915,1.64420123311214
1,39,0.9277,12,-2.74500892256478,3.40352990360097
1,40,0.9277,12,-0.861400690229563,3.79788688267087
1,41,0.9277,12,0.669974332971649,2.70619613532231
1,42,0.9277,12,-1.96244126146986,2.24257836801882
1,43,0.9277,12,-3.36682363666999,3.33738537681074
1,44,0.9277,12,-1.11991738111192,4.0765987253162
1,45,0.9277,12,-0.292380097474026,2.38730751284372
1,46,0.9277,12,0.0403476901683144,2.1310350937911
1,47,0.9277,12,0.473816791871384,1.09753334746345
1,48,0.9277,12,0.176403629811307,1.19985262030273
1,49,0.9277,12,-1.00425115646262,1.61157473498913
1,50,0.9277,12,-2.20862356784634,2.4851154138391
1,51,0.9277,12,-12.6091041316439,4.35827298620283
1,52,0.9277,12,-5.09043313656665,9.08407372457301
1,53,0.9277,12,-1.20208920657287,6.53825134396242
1,54,0.9277,12,0.459813338613231,3.82739595951846
1,55,0.9277,12,-3.74964785059059,3.06715095370699
1,56,0.9277,12,-0.0965516003532867,3.74144369709423
1,57,0.9277,12,-8.6560393717913,3.71827459539106
1,58,0.9277,12,-1.27858563969551,6.05704127632734
1,59,0.9277,12,0.283384662951057,4.11260615145045
1,60,0.9277,12,0.998433250586473,2.22105127310201
1,61,0.9277,12,-19.9179356103053,3.23809433048454
1,62,0.9277,12,-13.3285590027232,12.5823791344264
1,63,0.9277,12,-4.34368066188777,13.0534845993269
1,64,0.9277,12,-0.815500260203242,8.85694497149575
1,65,0.9277,12,-17.8468902887402,6.98844893465033
1,66,0.9277,12,-3.95044733148412,12.1988406686024
1,67,0.9277,12,-0.865132322563879,7.46037583475418
1,68,0.9277,12,-2.83319332650996,3.38689962090984
1,69,0.9277,12,-8.3916682980745,4.73824014947836
1,70,0.9277,12,-2.14219029144444,6.97836115787412
1,71,0.9277,12,0.374692683555539,4.72285323047344
1,72,0.9277,12,1.01444845278692,2.50395577839392
1,73,0.9277,12,-8.65073343534635,2.65903854486955
1,74,0.9277,12,-3.40852850865348,6.37630703997224
1,75,0.9277,12,-6.82664039290288,6.23005360117029
1,76,0.9277,12,-4.3582576618843,7.3810028674215
1,77,0.9277,12,-0.168251266339609,5.82551401675296
1,78,0.9277,12,-0.152065392895095,2.73040161657218
1,79,0.9277,12,-2.12548478583533,0.953550674343608
1,80,0.9277,12,0.374409945462684,1.80894942124429
1,81,0.9277,12,-0.324734491756151,0.565008101958572
1,82,0.9277,12,0.831063655564849,0.932908030730024
1,83,0.9277,12,-2.97311320830004,1.48681401717921
1,84,0.9277,12,-0.622420625788869,2.94796212274534
1,85,0.9277,12,-1.31847903818627,1.40991130181213
1,86,0.9277,12,0.536910760003354,1.59982087115226
1,87,0.9277,12,-9.60211775988885,2.52539720253672
1,88,0.9277,12,-1.70533911392144,6.27468351569467
1,89,0.9277,12,-0.0525356611701669,4.49304177406648
1,90,0.9277,12,-0.529089265531661,3.13341527214641
1,91,0.9277,12,-0.656795753906548,2.72891628835042
1,92,0.9277,12,-4.83364408552412,3.16058349461809
1,93,0.9277,12,-3.06446553194138,3.33769124328177
1,94,0.9277,12,-2.72886699092141,2.59008521451092
1,95,0.9277,12,-5.46891704261379,1.75935390034243
1,96,0.9277,12,-1.23530616363542,4.21842366716947
1,97,0.9277,12,0.606838319350481,2.91979559834614
1,98,0.9277,12,0.533477581676979,1.88360408613999
1,99,0.9277,12,0.715875029491586,1.3678172640045
1,100,0.9277,12,-4.11899078058498,1.86459127919483
1,101,0.9277,12,-0.812939273175807,3.62230777080291
1,102,0.9277,12,-1.92534283080303,3.28796175275367
1,103,0.9277,12,-9.13590092137754,4.35268083506313
1,104,0.9277,12,-8.87597652225719,5.34799993595994
1,105,0.9277,12,-1.29567054254773,6.97513414066487
1,106,0.9277,12,-6.68967156771007,5.56896364994024
1,107,0.9277,12,-0.752077033857255,6.14401517974692
1,108,0.9277,12,-3.31287472878971,4.60548995280411
1,109,0.9277,12,-1.18965038772245,4.65305382372862
1,110,0.9277,12,0.551073745007495,3.01596740628851
1,111,0.9277,12,-2.16688609016345,0.731873418207511
1,112,0.9277,12,-0.492907046421996,2.24872481291408
1,113,0.9277,12,-6.89064421725055,3.06087651234978
1,114,0.9277,12,-4.88367139996649,6.01530200502598
1,115,0.9277,12,-0.303528004513981,5.42854650189027
1,116,0.9277,12,-0.0692970467522132,3.56276906999005
1,117,0.9277,12,0.7930043021646,1.9696219278931
1,118,0.9277,12,0.525062042225658,1.37836876448313
1,119,0.9277,12,-7.53330387699093,2.26797495201534
1,120,0.9277,12,-3.67013815580281,4.17899070840657
1,121,0.9277,12,-0.127369535448054,4.25300395966963
1,122,0.9277,12,-1.97065985218643,3.29414598061462
1,123,0.9277,12,-5.16475784242285,4.02523608703008
1,124,0.9277,12,-8.13419471756692,6.03366818829213
1,125,0.9277,12,-4.67786598260344,7.89121350957909
1,126,0.9277,12,-1.15713486143499,6.70634731122092
1,127,0.9277,12,-2.31802920614243,4.90906677277343
1,128,0.9277,12,-5.68360743285813,4.97103133420099
1,129,0.9277,12,-0.720354565458123,5.13546202818997
1,130,0.9277,12,-5.28945873129409,4.34075938266267
1,131,0.9277,12,-0.396521566628267,4.91428187896572
1,132,0.9277,12,0.800043389190134,2.988087052603
1,133,0.9277,12,-29.0011711784177,4.11369379262466
1,134,0.9277,12,-6.63695826436385,15.4266735311642
1,135,0.9277,12,-7.14411975867358,11.8325990382501
1,136,0.9277,12,-1.22389105096195,8.90196784125711
1,137,0.9277,12,0.621176160734701,5.1107978957371
1,138,0.9277,12,0.840763290293738,2.29205834449018
1,139,0.9277,12,-0.106217019251819,1.66856842357799
1,140,0.9277,12,-0.424227025636439,1.83463998313027
1,141,0.9277,12,-3.26983233688752,2.47701052594262
1,142,0.9277,12,-0.580671236391259,3.50766141701545
1,143,0.9277,12,0.557846875721345,2.57271872543922
1,144,0.9277,12,-1.77434241622312,2.20245003193614
1,145,0.9277,12,-0.827235997916269,2.84462252948338
1,146,0.9277,12,-7.41031051887528,3.52611205501555
1,147,0.9277,12,-0.928596008765006,5.4653631740845
1,148,0.9277,12,0.547560139347566,3.21981527920218
1,149,0.9277,12,-6.24052186516328,2.99466986877407
1,150,0.9277,12,-8.92791342041368,3.32499213519366
1,151,0.9277,12,-3.94615340622851,6.88291033350123
1,152,0.9277,12,-0.0637347140681569,5.47877492834228
1,153,0.9277,12,-2.02183868277211,3.83821461820737
1,154,0.9277,12,-0.348100755375237,3.5821219256804
1,155,0.9277,12,-0.0445875225839393,1.81863604395758
1,156,0.9277,12,-1.24837534781313,2.0294860460845
1,157,0.9277,12,0.545913550525913,1.84454796985433
1,158,0.9277,12,-5.75414099263591,2.31868898371672
1,159,0.9277,12,-1.04298541329208,3.82604218905611
1,160,0.9277,12,-10.0327940110964,4.27884155964635
1,161,0.9277,12,-3.49443466960257,7.71341557339948
1,162,0.9277,12,-8.70585103385638,7.04477195796611
1,163,0.9277,12,-4.30708308028067,8.5512973025092
1,164,0.9277,12,-0.192600252897843,6.27825376477403
1,165,0.9277,12,-15.0468319294568,5.36229222866938
1,166,0.9277,12,-9.59792593700755,11.104487632661
1,167,0.9277,12,-1.48294083492755,10.0377327304383
1,168,0.9277,12,-39.7859950218973,8.82212739712183
1,169,0.9277,12,-11.4414918808076,23.5731367874482
1,170,0.9277,12,-2.69968056878725,16.9923110632293
1,171,0.9277,12,0.197502819911529,9.63533502660761
1,172,0.9277,12,-1.59257098315548,5.57720228771768
1,173,0.9277,12,0.201933983372449,3.48629619649322
1,174,0.9277,12,-2.99926321094644,2.93506826687103
1,175,0.9277,12,0.163919244638731,3.13678838941426
1,176,0.9277,12,0.560520179587553,1.52369875641752
1,177,0.9277,12,-1.43523795626564,1.66879513425796
1,178,0.9277,12,-0.660386747078177,2.42561669328761
1,179,0.9277,12,0.110818541825741,2.27217493832562
1,180,0.9277,12,0.952306824187061,1.48470316717463
1,181,0.9277,12,-2.38214277258754,-0.198354949025347
1,182,0.9277,12,7.32739220321106,-0.363525515625914
1,183,0.9277,12,-1.97980731454497,3.08646923991818
1,184,0.9277,12,-4.42462397778338,3.85568337914355
1,185,0.9277,12,-2.85334498351862,5.06039077284053
1,186,0.9277,12,-2.62269300408607,3.29300896709002
1,187,0.9277,12,-4.77079911475672,4.26649079033623
1,188,0.9277,12,-2.6092575021239,5.35832006638427
1,189,0.9277,12,-5.2313143778899,5.25899882891295
1,190,0.9277,12,-0.494327047141534,5.12666130568739
1,191,0.9277,12,-13.7091299053098,4.88411083332129
1,192,0.9277,12,-4.76787166601916,9.74201175607336
1,193,0.9277,12,-4.33063599303723,6.16727206647013
1,194,0.9277,12,-12.3356636844122,6.97361115024452
1,195,0.9277,12,-6.34479598359766,10.3316897749335
1,196,0.9277,12,-1.26889550929123,7.75878098937182
1,197,0.9277,12,-13.3360060405771,6.4150080256199
1,198,0.9277,12,-2.82561628559109,9.23746926130475
1,199,0.9277,12,0.221108941353249,6.00693451053211
1,200,0.9277,12,-2.03812156241507,3.96234983770554
1,201,0.9277,12,-4.76077013398851,2.12811516606956
1,202,0.9277,12,-0.687357355378245,3.94660549107293
1,203,0.9277,12,-0.447837829365392,3.12380001972735
1,204,0.9277,12,0.584170252779487,1.87506034831495
1,205,0.9277,12,-2.61752858927435,0.132408238664118
1,206,0.9277,12,-7.02975718249434,0.427383878332783
1,207,0.9277,12,-2.53759526084396,4.52345839555813
1,208,0.9277,12,-0.907805966486427,3.18414057697634
1,209,0.9277,12,-1.11181008372495,1.69778106098124
1,210,0.9277,12,-2.08606739330608,0.959707116941368
1,211,0.9277,12,-0.241020265928732,2.25230078537634
1,212,0.9277,12,-0.226745114277094,1.10702182509397
1,213,0.9277,12,-2.64139100801039,1.97990257016051
1,214,0.9277,12,-8.79496253738811,4.03934678384745
1,215,0.9277,12,-1.76693532662774,6.70672716260077
1,216,0.9277,12,0.220040461809924,4.11339422179733
