"series","time","gamma_vect","freq","x_vector","y_vector"
"S1",1,1.1536,12,2.64228715018839,3.82079261700457
"S1",2,1.1536,12,2.15969596758042,7.0288678104755
"S1",3,1.1536,12,1.62411935272387,6.52783798358554
"S1",4,1.1536,12,1.08584904166843,5.23616447205404
"S1",5,1.1536,12,2.57012160873966,6.7825812631505
"S1",6,1.1536,12,2.49572878926503,6.09718405127341
"S1",7,1.1536,12,1.59226289630328,5.71409318015268
"S1",8,1.1536,12,3.31794189507852,6.7474532300749
"S1",9,1.1536,12,2.89515810345431,6.57382301444039
"S1",10,1.1536,12,3.54920798328738,6.36556087314922
"S1",11,1.1536,12,4.01492261596484,7.70094878667547
"S1",12,1.1536,12,2.07264249839709,6.38109231169403
"S1",13,1.1536,12,3.22925445072119,6.74796853603331
"S1",14,1.1536,12,2.90551505631467,7.07652041270003
"S1",15,1.1536,12,3.35116492154706,7.28401711028751
"S1",16,1.1536,12,3.54410881020574,7.49114252906969
"S1",17,1.1536,12,1.36664792855412,5.19452410624536
"S1",18,1.1536,12,2.71177582039159,5.82075137089396
"S1",19,1.1536,12,2.91428905098898,7.39126885588094
"S1",20,1.1536,12,3.00809904391687,7.67439455457053
"S1",21,1.1536,12,2.8714350665328,7.43136071846101
"S1",22,1.1536,12,3.36328800239725,7.50192781408913
"S1",23,1.1536,12,4.58747523237937,8.54240313677405
"S1",24,1.1536,12,3.69760613436157,8.30234259952732
"S1",25,1.1536,12,1.47615023335408,5.7109335042734
"S1",26,1.1536,12,2.29112496188333,6.21908234370968
"S1",27,1.1536,12,3.05312468690907,6.77437001767676
"S1",28,1.1536,12,3.88037551857366,9.15972223223097
"S1",29,1.1536,12,2.92228574160406,7.83524443162976
"S1",30,1.1536,12,3.76410192865098,7.26525520923172
"S1",31,1.1536,12,2.48838533967967,7.24569568371998
"S1",32,1.1536,12,2.25805622132818,6.24509649207645
"S1",33,1.1536,12,2.37334068988912,6.93943769190309
"S1",34,1.1536,12,3.53284993256762,8.54051418039863
"S1",35,1.1536,12,4.30688125340131,9.12285768671
"S1",36,1.1536,12,4.80837327341303,9.76646497359874
"S1",37,1.1536,12,4.62089104613331,9.54252741267823
"S1",38,1.1536,12,4.65723344660737,9.07602468704587
"S1",39,1.1536,12,4.56054487075242,8.35356531395011
"S1",40,1.1536,12,4.44983460741091,9.43448764395564
"S1",41,1.1536,12,4.3971426581372,8.34477571053087
"S1",42,1.1536,12,2.31379194716821,5.06341761506989
"S1",43,1.1536,12,2.65976270291932,4.67231820551613
"S1",44,1.1536,12,3.76499101210098,5.99084734426971
"S1",45,1.1536,12,3.49594460213501,6.74851185600321
"S1",46,1.1536,12,3.45927155817986,7.48677199431139
"S1",47,1.1536,12,3.80578079663303,8.11778283727597
"S1",48,1.1536,12,5.27710847928803,9.61433692801673
"S1",49,1.1536,12,3.44561794760634,7.97363969688718
"S1",50,1.1536,12,2.95651942759427,6.72602059141028
"S2",1,0.6869,12,2.70015738351925,4.45939743192406
"S2",2,0.6869,12,3.28137840707499,6.91953975579922
"S2",3,0.6869,12,2.96619571166532,6.64967454760058
"S2",4,0.6869,12,4.1816872268873,7.56893914615113
"S2",5,0.6869,12,4.38280022881005,7.90836123564002
"S2",6,0.6869,12,2.93281022643634,6.63625409433844
"S2",7,0.6869,12,3.92812114356065,6.99800245852673
"S2",8,0.6869,12,3.38972474218125,6.81898652155388
"S2",9,0.6869,12,2.83510347530491,6.5909460026058
"S2",10,0.6869,12,3.46735405572208,7.33414423521358
"S2",11,0.6869,12,3.88930173702422,7.7268630661334
"S2",12,0.6869,12,3.57605347627054,7.41019732366802
